"artistMbid"	"tagname"	"tagcount"
7a00735d-15eb-4a6d-aefe-7005aa28fd5d	"world"	35
7a00735d-15eb-4a6d-aefe-7005aa28fd5d	"kekele"	17
7a00735d-15eb-4a6d-aefe-7005aa28fd5d	"Afro-Cuban"	17
7a00735d-15eb-4a6d-aefe-7005aa28fd5d	"zrp"	14
7a00735d-15eb-4a6d-aefe-7005aa28fd5d	"Rumba Congolese"	14
7a00735d-15eb-4a6d-aefe-7005aa28fd5d	"RDCongo"	10
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"argentina"	100
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"Rock Argentino"	77
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"rock"	68
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"argentinos"	40
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"Baglietto"	36
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"All"	18
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"male vocalists"	13
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"argentinian"	13
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"00s"	13
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"Rosario"	13
84f01d1b-ff47-4b26-bedb-2701ec5b2c9f	"90s"	13
49b8ba30-1b74-4d11-b298-9f601992b6fc	"country"	100
49b8ba30-1b74-4d11-b298-9f601992b6fc	"western swing"	77
49b8ba30-1b74-4d11-b298-9f601992b6fc	"classic country"	40
49b8ba30-1b74-4d11-b298-9f601992b6fc	"hillbilly"	36
49b8ba30-1b74-4d11-b298-9f601992b6fc	"folk"	22
49b8ba30-1b74-4d11-b298-9f601992b6fc	"All"	13
49b8ba30-1b74-4d11-b298-9f601992b6fc	"Real Country"	9
49b8ba30-1b74-4d11-b298-9f601992b6fc	"Cletus plays a mean jug"	4
49b8ba30-1b74-4d11-b298-9f601992b6fc	"post hitching post"	4
49b8ba30-1b74-4d11-b298-9f601992b6fc	"good enough for granddad"	4
49b8ba30-1b74-4d11-b298-9f601992b6fc	"shake the shack fucker"	4
04f8dad4-de2d-4e98-8837-6a55075a9847	"reggae"	100
04f8dad4-de2d-4e98-8837-6a55075a9847	"ska"	93
04f8dad4-de2d-4e98-8837-6a55075a9847	"rock"	45
04f8dad4-de2d-4e98-8837-6a55075a9847	"alternative"	42
04f8dad4-de2d-4e98-8837-6a55075a9847	"punk"	35
04f8dad4-de2d-4e98-8837-6a55075a9847	"dub"	13
04f8dad4-de2d-4e98-8837-6a55075a9847	"Pepper"	8
04f8dad4-de2d-4e98-8837-6a55075a9847	"punk rock"	6
04f8dad4-de2d-4e98-8837-6a55075a9847	"Dub Rock"	6
04f8dad4-de2d-4e98-8837-6a55075a9847	"chill"	6
04f8dad4-de2d-4e98-8837-6a55075a9847	"hawaii"	6
28cbf94d-0700-4095-a188-37e373b069a7	"electronic"	100
28cbf94d-0700-4095-a188-37e373b069a7	"dance"	74
28cbf94d-0700-4095-a188-37e373b069a7	"House"	68
28cbf94d-0700-4095-a188-37e373b069a7	"electronica"	40
28cbf94d-0700-4095-a188-37e373b069a7	"pop"	22
28cbf94d-0700-4095-a188-37e373b069a7	"british"	12
28cbf94d-0700-4095-a188-37e373b069a7	"alternative"	8
28cbf94d-0700-4095-a188-37e373b069a7	"techno"	7
28cbf94d-0700-4095-a188-37e373b069a7	"electro"	4
28cbf94d-0700-4095-a188-37e373b069a7	"basement jaxx"	3
28cbf94d-0700-4095-a188-37e373b069a7	"rock"	2
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"mpb"	100
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"brazilian"	57
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"brasil"	47
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"samba"	34
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"brazil"	23
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"rock"	13
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"Bahia"	10
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"novos baianos"	7
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"baiao"	7
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"musica latina"	7
5b5d63ac-e78e-459e-abab-5e90e3dddbb5	"frevo"	5
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"punk"	100
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"punk rock"	84
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"female vocalists"	52
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"rock"	29
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"alternative"	25
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"hardcore"	7
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"riot grrrl"	7
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"alternative rock"	5
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"Grunge"	4
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"hardcore punk"	4
d25fa5a6-92bf-46a3-8bf7-31149b62eb84	"indie"	3
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"Hip-Hop"	100
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"reggae"	74
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"rap"	64
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"hip hop"	48
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"rnb"	41
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"pop"	7
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"urban"	5
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"soul"	5
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"haiti"	5
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"singer-songwriter"	5
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c	"male vocalists"	4
5a8cc407-7efb-4e94-9637-d5896395e754	"new wave"	100
5a8cc407-7efb-4e94-9637-d5896395e754	"80s"	76
5a8cc407-7efb-4e94-9637-d5896395e754	"electronic"	54
5a8cc407-7efb-4e94-9637-d5896395e754	"synth pop"	53
5a8cc407-7efb-4e94-9637-d5896395e754	"synthpop"	46
5a8cc407-7efb-4e94-9637-d5896395e754	"pop"	15
5a8cc407-7efb-4e94-9637-d5896395e754	"alternative"	12
5a8cc407-7efb-4e94-9637-d5896395e754	"british"	10
5a8cc407-7efb-4e94-9637-d5896395e754	"rock"	5
5a8cc407-7efb-4e94-9637-d5896395e754	"Thomas Dolby"	4
5a8cc407-7efb-4e94-9637-d5896395e754	"electronica"	3
c5cda118-797f-4124-aef2-f1ada89d3408	"jazz"	100
c5cda118-797f-4124-aef2-f1ada89d3408	"latin jazz"	63
c5cda118-797f-4124-aef2-f1ada89d3408	"trumpet"	53
c5cda118-797f-4124-aef2-f1ada89d3408	"cuban"	35
c5cda118-797f-4124-aef2-f1ada89d3408	"latin"	33
c5cda118-797f-4124-aef2-f1ada89d3408	"jazz trumpet"	8
c5cda118-797f-4124-aef2-f1ada89d3408	"arturo sandoval"	6
c5cda118-797f-4124-aef2-f1ada89d3408	"Cuban Jazz"	4
c5cda118-797f-4124-aef2-f1ada89d3408	"Afro-Cuban Jazz"	4
c5cda118-797f-4124-aef2-f1ada89d3408	"cuba"	3
c5cda118-797f-4124-aef2-f1ada89d3408	"Big Band"	3
25f7befd-c306-45f3-811b-db470e132f21	"indietronica"	100
25f7befd-c306-45f3-811b-db470e132f21	"norwegian"	100
25f7befd-c306-45f3-811b-db470e132f21	"indie"	66
25f7befd-c306-45f3-811b-db470e132f21	"electronica"	66
25f7befd-c306-45f3-811b-db470e132f21	"Lo-Fi"	66
25f7befd-c306-45f3-811b-db470e132f21	"pop"	33
25f7befd-c306-45f3-811b-db470e132f21	"electronic"	33
25f7befd-c306-45f3-811b-db470e132f21	"emotronica"	33
25f7befd-c306-45f3-811b-db470e132f21	"indie-electronica"	33
25f7befd-c306-45f3-811b-db470e132f21	"Check out more"	33
25f7befd-c306-45f3-811b-db470e132f21	"note-to-self"	33
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"rock"	100
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"indie"	92
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"indie rock"	88
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"swedish"	82
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"alternative"	56
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"alternative rock"	25
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"Garage Rock"	17
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"Sweden"	8
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"scandinavian"	5
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"mando diao"	5
ea854cc1-13fc-4fd0-86a5-d2c7dba06764	"britpop"	3
df310b1d-65ae-4607-85c5-74e49312ad62	"acoustic"	100
df310b1d-65ae-4607-85c5-74e49312ad62	"singer-songwriter"	69
df310b1d-65ae-4607-85c5-74e49312ad62	"oxford"	30
df310b1d-65ae-4607-85c5-74e49312ad62	"Love"	23
df310b1d-65ae-4607-85c5-74e49312ad62	"folk"	23
df310b1d-65ae-4607-85c5-74e49312ad62	"british"	15
df310b1d-65ae-4607-85c5-74e49312ad62	"All"	15
df310b1d-65ae-4607-85c5-74e49312ad62	"male vocalists"	15
df310b1d-65ae-4607-85c5-74e49312ad62	"tagme"	7
df310b1d-65ae-4607-85c5-74e49312ad62	"fandom: greysanatomy"	7
df310b1d-65ae-4607-85c5-74e49312ad62	"Need to Rate"	7
47c97989-6370-4f0f-9007-f948bff6dd5f	"reggae"	100
47c97989-6370-4f0f-9007-f948bff6dd5f	"ska"	53
47c97989-6370-4f0f-9007-f948bff6dd5f	"lions reggae-dancehall"	38
47c97989-6370-4f0f-9007-f948bff6dd5f	"jamaica"	34
47c97989-6370-4f0f-9007-f948bff6dd5f	"barbara jones"	26
47c97989-6370-4f0f-9007-f948bff6dd5f	"lovers rock"	19
47c97989-6370-4f0f-9007-f948bff6dd5f	"dancehall"	19
47c97989-6370-4f0f-9007-f948bff6dd5f	"female vocalists"	19
47c97989-6370-4f0f-9007-f948bff6dd5f	"roots reggae"	15
47c97989-6370-4f0f-9007-f948bff6dd5f	"60s"	15
47c97989-6370-4f0f-9007-f948bff6dd5f	"trojan"	15
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"schranz"	100
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"hard techno"	92
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"techno"	46
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"HardTechno"	23
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"industrial"	19
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"t e c h n o"	15
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"poland"	7
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"electronic"	3
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"Hard"	3
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"speed"	3
c6e073ad-ac7a-4a11-939e-b835b31dd34e	"core"	3
530846f0-4098-4d33-bd8a-8611f823bf51	"irish"	100
530846f0-4098-4d33-bd8a-8611f823bf51	"folk"	82
530846f0-4098-4d33-bd8a-8611f823bf51	"celtic"	77
530846f0-4098-4d33-bd8a-8611f823bf51	"Irish Folk"	55
530846f0-4098-4d33-bd8a-8611f823bf51	"shanties"	21
530846f0-4098-4d33-bd8a-8611f823bf51	"traditional"	12
530846f0-4098-4d33-bd8a-8611f823bf51	"The Clancy Brothers"	7
530846f0-4098-4d33-bd8a-8611f823bf51	"drinking song"	7
530846f0-4098-4d33-bd8a-8611f823bf51	"world"	6
530846f0-4098-4d33-bd8a-8611f823bf51	"folkloristik"	6
530846f0-4098-4d33-bd8a-8611f823bf51	"ireland"	5
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"power pop"	100
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"rock"	59
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"70s"	49
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"classic rock"	44
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"pop"	30
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"indie"	12
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"proto-punk"	12
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"american"	10
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"indie rock"	6
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"Alex Chilton"	6
21d177ba-3d51-461e-9b3f-ad9a80b419dc	"memphis"	4
c07ef5b7-9264-45d1-84bc-014950398d63	"mpb"	100
c07ef5b7-9264-45d1-84bc-014950398d63	"samba"	87
c07ef5b7-9264-45d1-84bc-014950398d63	"brasil"	80
c07ef5b7-9264-45d1-84bc-014950398d63	"brazilian"	67
c07ef5b7-9264-45d1-84bc-014950398d63	"funk"	29
c07ef5b7-9264-45d1-84bc-014950398d63	"batucada"	29
c07ef5b7-9264-45d1-84bc-014950398d63	"alternative"	29
c07ef5b7-9264-45d1-84bc-014950398d63	"brazil"	22
c07ef5b7-9264-45d1-84bc-014950398d63	"rio de janeiro"	16
c07ef5b7-9264-45d1-84bc-014950398d63	"samba rock"	12
c07ef5b7-9264-45d1-84bc-014950398d63	"rock"	12
ce48dd78-903e-4737-aee7-5e70bba7e15d	"rock"	100
ce48dd78-903e-4737-aee7-5e70bba7e15d	"classic rock"	53
ce48dd78-903e-4737-aee7-5e70bba7e15d	"Rock and Roll"	46
ce48dd78-903e-4737-aee7-5e70bba7e15d	"singer-songwriter"	30
ce48dd78-903e-4737-aee7-5e70bba7e15d	"genial"	30
ce48dd78-903e-4737-aee7-5e70bba7e15d	"Radio Free Rock"	15
ce48dd78-903e-4737-aee7-5e70bba7e15d	"pittsburgh"	7
ce48dd78-903e-4737-aee7-5e70bba7e15d	"roots rock"	7
ce48dd78-903e-4737-aee7-5e70bba7e15d	"heartland rock"	7
ce48dd78-903e-4737-aee7-5e70bba7e15d	"roots-rock"	7
ce48dd78-903e-4737-aee7-5e70bba7e15d	"spotify"	7
e4612ab8-6271-43ad-8f60-6d88eeee19db	"Progressive rock"	100
e4612ab8-6271-43ad-8f60-6d88eeee19db	"Rock Argentino"	76
e4612ab8-6271-43ad-8f60-6d88eeee19db	"argentina"	65
e4612ab8-6271-43ad-8f60-6d88eeee19db	"rock"	44
e4612ab8-6271-43ad-8f60-6d88eeee19db	"Rock en Espanol"	28
e4612ab8-6271-43ad-8f60-6d88eeee19db	"coldwave"	26
e4612ab8-6271-43ad-8f60-6d88eeee19db	"hard rock"	23
e4612ab8-6271-43ad-8f60-6d88eeee19db	"new wave"	21
e4612ab8-6271-43ad-8f60-6d88eeee19db	"70s"	21
e4612ab8-6271-43ad-8f60-6d88eeee19db	"blues rock"	18
e4612ab8-6271-43ad-8f60-6d88eeee19db	"post-punk"	13
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"funk"	100
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"rock"	95
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"jecks"	93
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"groovy"	80
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"jazz"	72
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"acid jazz"	60
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"funky"	57
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"soul"	57
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"acoustic"	36
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"instrumental"	21
95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6	"alternative"	18
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"alternative rock"	100
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"rock"	68
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"Nu Metal"	48
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"hard rock"	42
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"metal"	37
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"alternative"	27
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"Progressive rock"	19
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"alternative metal"	13
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"american"	9
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"experimental"	7
f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc	"Grunge"	6
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"All"	100
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"under 2000 listeners"	60
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"vallenato"	40
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"Latin Grammy nominee"	20
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"musician"	20
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"tropical"	20
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"Colombia"	20
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"accordion"	20
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"male vocalists"	20
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"arranger"	20
490f9c79-d923-4f65-8618-a9b00cf2cf2c	"00s"	20
2c0be2ba-fa63-430f-afca-7499852158f6	"trance"	100
2c0be2ba-fa63-430f-afca-7499852158f6	"progressive trance"	33
2c0be2ba-fa63-430f-afca-7499852158f6	"vocal trance"	16
2c0be2ba-fa63-430f-afca-7499852158f6	"euro trance"	16
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"finnish"	100
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"rock"	77
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"female vocalists"	65
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"pop"	62
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"poprock"	35
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"pop rock"	24
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"psytrance"	7
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"Gothic"	6
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"goa"	5
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"Suomi"	5
afd53e92-ec81-4c39-aef6-04e07f18b3d7	"Gothic Rock"	4
9adffe09-8bea-4f08-a409-923ecb3d029d	"blues"	100
9adffe09-8bea-4f08-a409-923ecb3d029d	"blues rock"	45
9adffe09-8bea-4f08-a409-923ecb3d029d	"soul"	20
9adffe09-8bea-4f08-a409-923ecb3d029d	"classic rock"	10
9adffe09-8bea-4f08-a409-923ecb3d029d	"american"	9
9adffe09-8bea-4f08-a409-923ecb3d029d	"rock"	8
9adffe09-8bea-4f08-a409-923ecb3d029d	"Contemporary Blues"	5
9adffe09-8bea-4f08-a409-923ecb3d029d	"Favorite artist"	5
9adffe09-8bea-4f08-a409-923ecb3d029d	"leiwand - singer-songwriter"	5
9adffe09-8bea-4f08-a409-923ecb3d029d	"soul-blues"	4
9adffe09-8bea-4f08-a409-923ecb3d029d	"80s"	4
4e4fd19a-286b-40d0-94ae-3187b3567380	"mpb"	100
4e4fd19a-286b-40d0-94ae-3187b3567380	"brazilian rock"	45
4e4fd19a-286b-40d0-94ae-3187b3567380	"brasil"	45
4e4fd19a-286b-40d0-94ae-3187b3567380	"rock"	36
4e4fd19a-286b-40d0-94ae-3187b3567380	"funny"	36
4e4fd19a-286b-40d0-94ae-3187b3567380	"brazil"	27
4e4fd19a-286b-40d0-94ae-3187b3567380	"Disco"	27
4e4fd19a-286b-40d0-94ae-3187b3567380	"dance"	27
4e4fd19a-286b-40d0-94ae-3187b3567380	"rock nacional"	18
4e4fd19a-286b-40d0-94ae-3187b3567380	"brazilian post-punk"	18
4e4fd19a-286b-40d0-94ae-3187b3567380	"male voice"	18
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"60s"	100
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"oldies"	82
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"soul"	73
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"female vocalists"	59
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"pop"	57
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"american"	12
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"rhythm and blues"	9
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"rnb"	9
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"Rock and Roll"	6
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"girl group"	6
531643e6-b3ba-4c7f-9d0d-f2831dc42317	"60s girls"	6
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"under 2000 listeners"	100
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"alternative"	100
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"indie rock"	100
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"electro"	100
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"twesta"	50
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"bbc introducing"	50
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"Lastfm Presents"	50
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"greenman festival"	50
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"take it to the checkout"	50
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"spotify"	50
733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e	"brainlove"	50
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"punk"	100
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"post-punk"	89
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"new wave"	40
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"experimental"	40
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"british"	33
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"punk rock"	26
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"Post punk"	10
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"UK"	7
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"John Peel"	6
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"70s"	6
9d0bc0f2-a4d9-4eb6-89d4-a25c066f1f7e	"transliteracy"	6
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"chanson francaise"	100
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"french"	72
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"chanson"	45
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"rock"	39
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"france"	23
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"Chanson Franaise"	11
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"rock francais"	10
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"francais"	7
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"chanson a texte"	6
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"Jacques Higelin"	6
f75e42a2-e1f8-4873-ae07-f925dbc095ba	"poetry"	6
012ef4f9-2d35-4000-86e5-bc761f87dab9	"jazz"	100
012ef4f9-2d35-4000-86e5-bc761f87dab9	"easy listening"	61
012ef4f9-2d35-4000-86e5-bc761f87dab9	"jazz trumpet"	27
012ef4f9-2d35-4000-86e5-bc761f87dab9	"latin"	27
012ef4f9-2d35-4000-86e5-bc761f87dab9	"latin jazz"	27
012ef4f9-2d35-4000-86e5-bc761f87dab9	"burt bacharach"	22
012ef4f9-2d35-4000-86e5-bc761f87dab9	"Disco"	22
012ef4f9-2d35-4000-86e5-bc761f87dab9	"lounge"	22
012ef4f9-2d35-4000-86e5-bc761f87dab9	"las vegas lounge"	16
012ef4f9-2d35-4000-86e5-bc761f87dab9	"Smooth Jazz"	16
012ef4f9-2d35-4000-86e5-bc761f87dab9	"60s"	16
5d84e905-4bbb-4dc1-8380-a796d2d62907	"jazz"	100
5d84e905-4bbb-4dc1-8380-a796d2d62907	"jazz guitar"	91
5d84e905-4bbb-4dc1-8380-a796d2d62907	"guitar"	50
5d84e905-4bbb-4dc1-8380-a796d2d62907	"classical guitar"	25
5d84e905-4bbb-4dc1-8380-a796d2d62907	"instrumental"	16
5d84e905-4bbb-4dc1-8380-a796d2d62907	"All"	8
5d84e905-4bbb-4dc1-8380-a796d2d62907	"Bossa Nova"	8
5d84e905-4bbb-4dc1-8380-a796d2d62907	"latinjazz"	8
5d84e905-4bbb-4dc1-8380-a796d2d62907	"great jazz musicians"	8
5d84e905-4bbb-4dc1-8380-a796d2d62907	"Charlie Byrd"	8
5d84e905-4bbb-4dc1-8380-a796d2d62907	"bossa nova jazz"	8
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"contemporary classical"	100
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"Classical"	69
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"Avant-Garde"	63
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"experimental"	43
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"french"	37
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"20th Century Classical"	13
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"modern classical"	10
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"composer"	7
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"20th Century"	7
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"composers"	6
c6e5c5f4-984e-432a-87b8-b6afa288bca1	"organ"	6
b929c0c9-5de0-4d87-8eb9-365ad1725629	"Hip-Hop"	100
b929c0c9-5de0-4d87-8eb9-365ad1725629	"hip hop"	45
b929c0c9-5de0-4d87-8eb9-365ad1725629	"underground hip-hop"	42
b929c0c9-5de0-4d87-8eb9-365ad1725629	"rap"	38
b929c0c9-5de0-4d87-8eb9-365ad1725629	"Justus League"	22
b929c0c9-5de0-4d87-8eb9-365ad1725629	"North Carolina"	11
b929c0c9-5de0-4d87-8eb9-365ad1725629	"9th wonder"	9
b929c0c9-5de0-4d87-8eb9-365ad1725629	"underground hip hop"	8
b929c0c9-5de0-4d87-8eb9-365ad1725629	"Little Brother"	7
b929c0c9-5de0-4d87-8eb9-365ad1725629	"underground"	7
b929c0c9-5de0-4d87-8eb9-365ad1725629	"alternative rap"	6
2d2948f6-570b-4709-896b-f90011fc89c6	"metalcore"	100
2d2948f6-570b-4709-896b-f90011fc89c6	"hardcore"	34
2d2948f6-570b-4709-896b-f90011fc89c6	"metal"	21
2d2948f6-570b-4709-896b-f90011fc89c6	"screamo"	16
2d2948f6-570b-4709-896b-f90011fc89c6	"rock"	9
2d2948f6-570b-4709-896b-f90011fc89c6	"melodic metalcore"	6
2d2948f6-570b-4709-896b-f90011fc89c6	"emocore"	3
2d2948f6-570b-4709-896b-f90011fc89c6	"post-hardcore"	3
2d2948f6-570b-4709-896b-f90011fc89c6	"emo"	2
2d2948f6-570b-4709-896b-f90011fc89c6	"american"	2
2d2948f6-570b-4709-896b-f90011fc89c6	"it dies today"	1
